DATAFLOW,LAST UPDATE,freq,farmtype,indic_ef,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR63,2013,430,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR71,2013,5170,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR72,2013,4330,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR81,2013,410,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR82,2013,120,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR93,2013,0,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR94,2013,70,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,FR10,2013,10,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,FR21,2013,530,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,FR22,2013,500,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,FR23,2013,820,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,FR24,2013,1430,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,FR25,2013,2990,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,FR26,2013,4370,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,FR30,2013,530,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,FR41,2013,730,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT46_SO,HOLD_HOLD,FR42,2013,240,
